iteration	P_A cs	P_A nc	P_B cs	P_B nc	P_C cs	P_C nc	P_ANC cs	P_ANC nc	P_ROOT cs	P_ROOT nc	MB_A->B ms	MB_A->B nm	MB_B->A ms	MB_B->A nm	MB_A->C ms	MB_A->C nm	MB_C->A ms	MB_C->A nm	MB_B->C ms	MB_B->C nm	MB_C->B ms	MB_C->B nm	
8180	2.14774170693473376303472832660190761	2074	2.81382297555484983675455623597372323	2839	3.68842252208692311654658624320290983	4175	2.81833684696445496697947419306728989	3654	9.66747132578577605954706086777150631	9258	1.08718091313369979999947645410429686	0	0.95304933590671658816262379332329147	697	1.07396623113358513634807422931771725	24	0.95304933590671658816262379332329147	802	1.07396623113358469225886437925510108	0	1.08718091313369979999947645410429686	4	
8190	2.12513649186892772391388461983297020	2099	2.87048583291928771643597428919747472	2830	3.79543535479012517086516709241550416	4106	2.86016859674535206536916120967362076	3646	9.92078610597035215334926760988309979	9319	1.10020019224476683916691399645060301	0	0.94950046751981320714008916183956899	724	1.08605579562290444073369144462049007	23	0.94950046751981320714008916183956899	801	1.08605579562290399664448159455787390	0	1.10020019224476683916691399645060301	4	
8200	2.08503597289322462060567886510398239	2139	2.84590065315270379642242914997041225	2931	3.87115132240974535449140603304840624	4203	2.88421565752532593762680335203185678	3441	9.94908756352559997537809977075085044	9286	1.10573033565166323199946418753825128	0	0.94997311395316019755341585550922900	720	1.10364261080167280759667391976108775	17	0.94997311395316019755341585550922900	881	1.10364261080167280759667391976108775	0	1.10573033565166323199946418753825128	5	
8210	2.11294530592637341825934527150820941	2118	3.01178891050366193127274527796544135	2965	4.00808149167251315247995080426335335	4178	2.86484332578140854508319534943439066	3621	9.64745239236265561544314550701528788	9118	1.15055407063906556253130020195385441	0	0.96749015625913437066429878541384824	864	1.13958822496973688487287290627136827	27	0.96749015625913437066429878541384824	867	1.13958822496973688487287290627136827	0	1.15055407063906556253130020195385441	7	
8220	2.08565168802022116167904641770292073	2139	2.96588550188734867418816065764985979	2941	3.99642918377745415270396733831148595	4059	2.81689416133600367686540266731753945	3751	9.32512315110088074732175300596281886	9110	1.13336603025868498662021011114120483	0	0.95416778552153369563626483795815147	826	1.12846455572519244192619680688949302	41	0.95416778552153369563626483795815147	840	1.12846455572519244192619680688949302	0	1.13336603025868498662021011114120483	5	
8230	2.06768877220986446729966701241210103	2127	2.97647966208673908639070759818423539	3011	3.92124840508263883265271942946128547	4080	2.88832260784557171007236320292577147	3492	9.56862359951250596168392803519964218	9290	1.13172530194253373458934674999909475	0	0.94812230347444825806491053299396299	940	1.11636657051646892568896873854100704	39	0.94812230347444825806491053299396299	813	1.11636657051646892568896873854100704	0	1.13172530194253373458934674999909475	5	
8240	2.05344925658723331807209433463867754	2215	3.02071757431493148615686550328973681	3101	3.99800212333602278391708750859834254	4102	2.70276878094670003349619946675375104	3445	9.48834865497796187128187739290297031	9137	1.15727867776295778590167628863127902	0	0.95543242129351835245643087546341121	975	1.14954429238162747495266557962168008	71	0.95543242129351835245643087546341121	860	1.14954429238162747495266557962168008	0	1.15727867776295778590167628863127902	2	
8250	2.17304524107793861631421350466553122	2109	3.06375192595317802357612890773452818	3240	3.83135445576340316620189696550369263	4131	2.72280126244750642072744994948152453	3301	9.49108602338122864239267073571681976	9219	1.17609569779663725164198240236146376	0	0.99303149672415336191022561251884326	1022	1.14650125971345562270187201647786424	66	0.99303149672415336191022561251884326	811	1.14650125971345562270187201647786424	0	1.17609569779663725164198240236146376	2	
8260	2.01905286351172685854749033751431853	2234	3.02393857742649441178173219668678939	3146	3.95703067673973851725577333127148449	4087	2.72569042560994123647333253757096827	3136	9.92231115049559342367047065636143088	9397	1.15704201355395031036721320560900494	0	0.94683357796566613995281613824772649	1037	1.14798366984304012206052902911324054	49	0.94683357796566613995281613824772649	856	1.14798366984304012206052902911324054	0	1.15704201355395031036721320560900494	2	
8270	2.01681225922644724590782061568461359	2187	3.03978115371109236519941987353377044	3132	3.91181762010582545485704031307250261	4144	2.70262992466717921757890508160926402	3250	9.58405370442538462327775050653144717	9287	1.15523334414789280444324504060205072	0	0.94665444429816703042490644293138757	1002	1.13614564236241188943665747501654550	29	0.94665444429816703042490644293138757	868	1.13614564236241188943665747501654550	0	1.15523334414789280444324504060205072	1	
8280	2.02402091140066842100964095152448863	2189	3.05939451025943709439047779596876353	3085	3.83663404168174704267357810749672353	4229	2.69315401647001095852829166688024998	3308	9.62866237923701362433348549529910088	9189	1.15882160916324483679318291251547635	0	0.94610615566359734796009206547751091	1031	1.12953651228348217472330361488275230	32	0.94610615566359734796009206547751091	870	1.12953651228348217472330361488275230	0	1.15882160916324483679318291251547635	6	
8290	2.03926262645006461937668973405379802	2148	3.01333108365387225546783156460151076	3032	3.86449265391543583803013461874797940	4218	2.79672631447640185342606855556368828	3450	9.92553820477930415222544979769736528	9152	1.14377667300590601939802581910043955	0	0.94497798663406207264614522500778548	959	1.12297283482414367306034819193882868	35	0.94497798663406207264614522500778548	855	1.12297283482414367306034819193882868	0	1.14377667300590601939802581910043955	3	
8300	2.06017023743874938546127850713673979	2105	3.02343257054434433328538034402299672	3077	3.86878402040963331742773334553930908	4211	2.80175262103900424293101423245389014	3329	9.82566610085866720680769503815099597	9278	1.14452854414661886472970309114316478	0	0.94886216619089069901349375868448988	984	1.12258530209656304243992508418159559	41	0.94886216619089069901349375868448988	865	1.12258530209656304243992508418159559	0	1.14452854414661886472970309114316478	1	
8310	2.10277039695462120150182272482197732	2040	3.07597714900563401485555914405267686	3085	3.96315023833243484929766964341979474	4163	2.76717922924757875335899370838887990	3438	9.63730992769649752460736635839566588	9274	1.16469683243856247933933900640113279	0	0.96736652656709820607972005745978095	1014	1.14623414917192745221541372302453965	22	0.96736652656709820607972005745978095	878	1.14623414917192745221541372302453965	0	1.16469683243856247933933900640113279	3	
8320	2.05977785884270847560628681094385684	2072	3.07760230323382355521744102588854730	3030	3.91475908747545897625741417868994176	4132	2.81388760489347511395408218959346414	3555	9.55646013047693898556644853670150042	9211	1.15777831091677185781918524298816919	0	0.94990811026626509327996927822823636	1088	1.12449306614891786360033165692584589	48	0.94990811026626509327996927822823636	879	1.12449306614891786360033165692584589	0	1.15777831091677185781918524298816919	1	
8330	2.01491610339879789748351868183817714	2214	3.00233028669742907368345186114311218	3114	3.78590034991117008189576154109090567	4284	2.77621091309873868624435999663546681	3401	9.25864691992986266200205136556178331	8987	1.14810832111279514933244172425474972	0	0.94274304127665309316341790690785274	1026	1.11609436398483219399224708467954770	34	0.94274304127665309316341790690785274	869	1.11609436398483219399224708467954770	0	1.14810832111279514933244172425474972	1	
8340	2.06388621458099974503852536145132035	2129	3.19442490899077924382254423107951880	3167	4.07129654645423499914613785222172737	4209	2.80205348057990466514866056968457997	3565	9.23505838212793861430327524431049824	8930	1.20158174062020983718923616834217682	0	0.96993536196489937850628848536871374	1140	1.17218982326836518303991852008039132	26	0.96993536196489937850628848536871374	865	1.17218982326836518303991852008039132	0	1.20158174062020983718923616834217682	2	
8350	1.98908329580708453931947587989270687	2157	3.03920396076484866654254801687784493	3127	3.99709502803762495304340518487151712	4184	2.69818958942518882793137890985235572	3525	9.07171112025316084270798455690965056	9007	1.15216807296012935246665165323065594	0	0.93531142937058830977292700481484644	1030	1.13778635413752882143967326555866748	15	0.93531142937058830977292700481484644	915	1.13778635413752882143967326555866748	0	1.15216807296012935246665165323065594	2	
8360	2.08169371901840571936759261006955057	2158	3.13487806007579328237966365122701973	2982	4.14973189079073900842331568128429353	4125	2.89854866233361452287908832659013569	3561	9.39322827145557504024964146083220840	9174	1.18184796485845478031251332140527666	0	0.96640222378754170318160277020069771	992	1.16686307664944433071241292054764926	26	0.96640222378754170318160277020069771	887	1.16686307664944433071241292054764926	0	1.18184796485845478031251332140527666	11	
8370	2.08464391650948899226136745710391551	2222	3.20679126495507649252658666227944195	3020	4.13851345880906063001702932524494827	4186	2.83512829637759011802700115367770195	3508	9.05938340204612302386522060260176659	9064	1.21282416480633226107954669714672491	0	0.98244184932692557588040926930261776	982	1.18656061874663221189507567032705992	46	0.98244184932692557588040926930261776	901	1.18656061874663265598428552038967609	0	1.21282416480633226107954669714672491	5	
8380	2.18728793406733412751918876892887056	2163	3.22558211045790566018354184052441269	3177	4.20185612184021994863769577932544053	4232	2.86965097461211771090461297717411071	3509	8.87822866421592848951149790082126856	8919	1.23548855099435961335530009819194674	0	1.01908833764528350407374546193750575	1032	1.21917528811103403896254349092487246	56	1.01908833764528350407374546193750575	870	1.21917528811103448305175334098748863	0	1.23548855099435961335530009819194674	11	
8390	2.07220173190144363317699571780394763	2133	3.25773724833707589709774765651673079	3074	4.13225337568788919639928280957974494	4249	2.86415851040701507912444867542944849	3371	9.17113092252580486274382565170526505	9173	1.22050853819599436356213573162676767	0	0.97881469330427095520974489772925153	1070	1.18969320297021896593037126876879483	75	0.97881469330427095520974489772925153	983	1.18969320297021941001958111883141100	0	1.22050853819599436356213573162676767	9	
8400	2.11578241062879390810280710866209120	2064	3.04984311035382305021812499035149813	3164	4.07241536844629248292903866968117654	4228	2.82284879433187363417800952447578311	3270	9.10085101065989476865070173516869545	9274	1.17257189039796605456444922310765833	0	0.97964515565628973448042415839154273	985	1.17089354491422814597001433867262676	61	0.97964515565628973448042415839154273	958	1.17089354491422814597001433867262676	0	1.17257189039796605456444922310765833	7	
8410	2.08361798525310959462331084068864584	2177	3.25188174313654476677015736640896648	3085	4.17555669279360675005818848148919642	4156	2.91340820256481780603508013882674277	3192	9.46383489050004200748844596091657877	9390	1.22580201107342889876861136144725606	0	0.98438222518223461587894007607246749	1066	1.20005841258330914200769257149659097	73	0.98438222518223461587894007607246749	924	1.20005841258330914200769257149659097	0	1.22580201107342889876861136144725606	5	
8420	2.09193839033981010544493983616121113	2256	3.19228921265591969458341736753936857	3156	4.06351052512217414403039583703503013	4292	2.85371939891037174064081227697897702	3120	9.11681932210075451905595400603488088	9176	1.21991622033004643022024993115337566	0	0.99177827750303315657021130391512997	1032	1.19603282107706077042053038894664496	80	0.99177827750303315657021130391512997	935	1.19603282107706121450974023900926113	0	1.21991622033004643022024993115337566	5	
8430	2.08004031784672571703254106978420168	2250	3.24134815658018693440567403740715235	3274	4.09076872050157991367314025410450995	4253	2.72305989614045929059216177847702056	3167	9.03171327734975903922531870193779469	9056	1.23653506736438667523714229901088402	0	0.99061318464234038305704643789795227	1107	1.21022181948068374701676930271787569	100	0.99061318464234038305704643789795227	954	1.21022181948068419110597915278049186	0	1.23653506736438667523714229901088402	2	
8440	2.03426361872127881014193917508237064	2258	3.20675070617751556412144964269828051	3256	4.15818327865394632425477539072744548	4206	2.61722269663879103518411284312605858	3248	8.89215187461370248911407543346285820	9032	1.22637364575633633911877495847875252	0	0.97740718559853767555267722855205648	1084	1.21448524855574468972463364480063319	92	0.97740718559853767555267722855205648	974	1.21448524855574513381384349486324936	0	1.22637364575633633911877495847875252	2	
