iteration	C_ANC cs	C_ANC nc	C_ANC_A cs	C_ANC_A nc	C_ANC_B cs	C_ANC_B nc	C_ANC_A->B ms	C_ANC_A->B nm	C_ANC_B->A ms	C_ANC_B->A nm	C_ROOT cs	C_ROOT nc	C_ROOT_A cs	C_ROOT_A nc	C_ROOT_B cs	C_ROOT_B nc	C_ROOT_C cs	C_ROOT_C nc	C_ROOT_A->B ms	C_ROOT_A->B nm	C_ROOT_B->A ms	C_ROOT_B->A nm	C_ROOT_A->C ms	C_ROOT_A->C nm	C_ROOT_C->A ms	C_ROOT_C->A nm	C_ROOT_B->C ms	C_ROOT_B->C nm	C_ROOT_C->B ms	C_ROOT_C->B nm	
2180	4.51098350992350205501679738517850637	6633	5.22250077379994870341306523187085986	4894	4.25825494151075645277160219848155975	5086	3.90989684306040485850530785683076829	6007	0.00000000000000000000000000000000000	0	8.59820568654649086681729386327788234	8300	5.22250077379994870341306523187085986	4894	4.25825494151075645277160219848155975	5086	1.53278461814050248612772975320694968	3720	9.92933032050791375411336048273369670	20066	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2190	4.73358303691824655601294580264948308	6707	5.46442580609068073727030423469841480	4685	4.24390437346461624201765516772866249	5109	3.95435757327086978563102093175984919	5973	0.00000000000000000000000000000000000	0	9.27150134534973702216120727825909853	8523	5.46442580609068073727030423469841480	4685	4.24390437346461624201765516772866249	5109	1.58520248869383695300427916663466021	3683	10.08483283690459941794870246667414904	20064	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2200	4.47310280928182635307166492566466331	6525	5.25687367980340969353392210905440152	4726	4.26434990927799084659000072861090302	5290	3.97706359855205038300596243061590940	5761	0.00000000000000000000000000000000000	0	8.69042402400020819186465814709663391	8252	5.25687367980340969353392210905440152	4726	4.26434990927799084659000072861090302	5290	1.58608943811451741368045986746437848	3732	10.15090096104657035880336479749530554	19492	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2210	4.36320162186718718544398143421858549	6660	5.12508858524037691495323088020086288	4722	4.27966116852327438380143576068803668	5133	3.89732839024135824246286574634723365	5701	0.00000000000000000000000000000000000	0	8.52809843279050205921976157696917653	8374	5.12508858524037691495323088020086288	4722	4.27966116852327438380143576068803668	5133	1.55238426025232123528496686049038544	3771	9.94931708707733264418493490666151047	19204	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2220	4.28229810662791887665434842347167432	6627	5.18961440783280103516972303623333573	4803	4.09696310860158963151889111031778157	5169	3.86300555250785393468504480551928282	5710	0.00000000000000000000000000000000000	0	8.33980168915516983929592242930084467	8303	5.18961440783280103516972303623333573	4803	4.09696310860158963151889111031778157	5169	1.56529026222671774348782491870224476	3725	9.86959952040448840193676005583256483	19326	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2230	4.50034241107698740336218179436400533	6512	5.32647495747673449528747369186021388	4855	4.26738242467897688214861773303709924	5273	4.01393452573814624173564880038611591	5735	0.00000000000000000000000000000000000	0	8.62877680169749083916030940599739552	8189	5.32647495747673449528747369186021388	4855	4.26738242467897688214861773303709924	5273	1.57076045048151313743289847479900345	3683	10.22899477063366191487148171290755272	19486	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2240	4.46347095762959167331018761615268886	6750	5.33059893129749884366219703224487603	4817	4.35763179917595877554958860855549574	5110	3.99293419896208767738698952598497272	5623	0.00000000000000000000000000000000000	0	8.55614783409874313235832232749089599	8406	5.33059893129749884366219703224487603	4817	4.35763179917595877554958860855549574	5110	1.54221780191462465303686713014030829	3667	10.14247080858440774875361967133358121	19298	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2250	4.27937491925022950312040848075412214	6507	5.41970364792129988273927665431983769	4984	4.25323811598158396662938685039989650	5185	4.02564075861644710130349267274141312	5541	0.00000000000000000000000000000000000	0	8.26681330190852037276272312738001347	8136	5.41970364792129988273927665431983769	4984	4.25323811598158396662938685039989650	5185	1.59020676110531944402737281052395701	3695	10.24629841100121652175403141882270575	19350	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2260	4.10152293972576131864116177894175053	6449	5.05249098863478973697738183545880020	4901	4.25697007563720752898461796576157212	5257	3.93827383838889488743006950244307518	5570	0.00000000000000000000000000000000000	0	8.15397882130303663927861634874716401	8151	5.05249098863478973697738183545880020	4901	4.25697007563720752898461796576157212	5257	1.62461210336070416282439055066788569	3691	10.10545667292277371984710043761879206	19034	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2270	4.13090975629613144093355003860779107	6472	5.05233659837906223799564031651243567	4891	4.30312007884177294414485004381276667	5226	3.95569900615399250298764854960609227	5570	0.00000000000000000000000000000000000	0	8.32267740042236781050632998812943697	8156	5.05233659837906223799564031651243567	4891	4.30312007884177294414485004381276667	5226	1.61544681024987624162747579248389229	3727	10.15016521361929235922616499010473490	18982	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2280	4.23561395683204366946483787614852190	6450	4.97973068646781680257618063478730619	4884	4.18466016840370169660445753834210336	5173	3.85577400845526074846247865934856236	5695	0.00000000000000000000000000000000000	0	8.53404768243538924821223190519958735	8248	4.97973068646781680257618063478730619	4884	4.18466016840370169660445753834210336	5173	1.66015555513122126107816711737541482	3695	9.95277926922278410870603693183511496	19450	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2290	4.39278189746869962561959255253896117	6251	4.97294852604262604955920323845930398	4837	4.19430658419629143196516452007927001	5238	3.94144617010896514130990908597595990	5465	0.00000000000000000000000000000000000	0	8.87311555444780708512553246691823006	8112	4.97294852604262604955920323845930398	4837	4.19430658419629143196516452007927001	5238	1.71508635109687701536529402801534161	3813	10.20122796080508464910963084548711777	18660	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2300	4.33342738829948803669367407565005124	6204	5.04472446550771191908779655932448804	4832	4.10739658762785531109784642467275262	5311	3.92232660021362411484346921497490257	5566	0.00000000000000000000000000000000000	0	8.60717675265689940999891405226662755	7993	5.04472446550771191908779655932448804	4832	4.10739658762785531109784642467275262	5311	1.65840087579815476104272420343477279	3864	10.12674039042060236681663809577003121	18702	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2310	4.07564541959118908920345347723923624	6193	4.88948243562844719889426414738409221	4796	4.25617782848552117513918346958234906	5309	3.92496426297548595130137982778251171	5769	0.00000000000000000000000000000000000	0	8.29586597816991400122788036242127419	8012	4.88948243562844719889426414738409221	4796	4.25617782848552117513918346958234906	5309	1.63860954416444970505040146235842258	3883	10.12380445536373585468936653342097998	19134	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2320	4.27100077435341152209957726881839335	6299	4.85940490407415204288099630502983928	4745	4.30273719207493687832766227074898779	5400	3.91516404068984336106495902640745044	5876	0.00000000000000000000000000000000000	0	8.38507057359495355797207594150677323	8039	4.85940490407415204288099630502983928	4745	4.30273719207493687832766227074898779	5400	1.64029073156664240151769718067953363	3816	10.07748356612209050808814936317503452	19580	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2330	4.34686258390872026780016312841325998	6180	4.76455885622868002826635347446426749	4868	4.40584555862814486459910767734982073	5369	3.89926988666526863624994803103618324	5916	0.00000000000000000000000000000000000	0	8.57047599965757456175197148695588112	7933	4.76455885622868002826635347446426749	4868	4.40584555862814486459910767734982073	5369	1.63071857826766875021462510630954057	3830	10.02600568194081986916899040807038546	19712	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2340	4.27947852991172528192009849590249360	6003	4.66567893077168616144945190171711147	5076	4.30542187876054427420058345887809992	5317	3.86417429446407512116934412915725261	5827	0.00000000000000000000000000000000000	0	8.54160777278067406825812213355675340	7809	4.66567893077168616144945190171711147	5076	4.30542187876054427420058345887809992	5317	1.64613370358752475475228038703789935	3798	9.97741031660643251655073981964960694	19396	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2350	4.27690825270778685052164291846565902	6018	4.58470136536465577847820895840413868	4742	4.55924299592987480878036876674741507	5501	3.90606218073066324691922091005835682	6070	0.00000000000000000000000000000000000	0	8.64791144528746791309004038339480758	7879	4.58470136536465577847820895840413868	4742	4.55924299592987480878036876674741507	5501	1.59817645704641786430499905691249296	3878	10.05547750075404422887004329822957516	19530	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2360	4.39885097165254901341313598095439374	5971	4.62075994581459159604719388880766928	4835	4.49137288821556523998879129067063332	5559	3.93042562951134089033189411566127092	6195	0.00000000000000000000000000000000000	0	8.75571677535235615152942045824602246	7821	4.62075994581459159604719388880766928	4835	4.49137288821556523998879129067063332	5559	1.68095514415679425646032996155554429	3785	10.16609738523130879173095308942720294	20104	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2370	4.19658363260326705557190507533960044	5993	4.54116551110035526761521396110765636	4688	4.36764606200186822348996429354883730	5766	3.85871361660982348240622741286642849	6281	0.00000000000000000000000000000000000	0	8.47510412330220042065320740221068263	7839	4.54116551110035526761521396110765636	4688	4.36764606200186822348996429354883730	5766	1.71877124653900947848228497605305165	3707	10.02328769836440436336033599218353629	20458	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
2380	4.14844893208884624158372389501892030	6191	4.66649429414437388885517066228203475	4698	4.57541197622957884760808155988343060	5497	3.96016608225016408795227107475511730	6156	0.00000000000000000000000000000000000	0	8.52415870999518077155698847491294146	8113	4.66649429414437388885517066228203475	4698	4.57541197622957884760808155988343060	5497	1.78178856896561099709686004644026980	3692	10.29612415693089033652540820185095072	19934	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
