,ref_gene_likelihood,hyp_gene_likelihood,hm_data_likelihood,rbf_ratio
63917,5214.665587871783,5458.791023238038,140081.1910782678,-244.12543536625526
63919,5315.285726105512,5523.741919940455,140070.83111613264,-208.4561938349425
63921,5266.049863220757,5489.711117224246,140058.8212274354,-223.66125400348847
63923,5258.478621169994,5504.482640974544,140080.05517381328,-246.0040198045499
63925,5196.22852175255,5450.8016849446285,140085.528578922,-254.57316319207894
63927,5314.3852153150165,5552.455548316736,140086.83488691563,-238.07033300171952
63929,5327.955235447362,5547.075109501252,140080.1667331987,-219.11987405389027
63931,5302.3552238548455,5523.218131667206,140077.20646366884,-220.8629078123604
63933,5294.594265995804,5493.3513118099045,140062.0795670395,-198.75704581410082
63935,5335.454358547671,5528.23978993052,140079.0504015814,-192.7854313828484
63937,5340.4043384843935,5549.285122444361,140078.85795145674,-208.88078395996763
63939,5363.361288863482,5601.323993502506,140072.73458260132,-237.9627046390242
63941,5434.647310369397,5623.972901624133,140074.33437437163,-189.32559125473563
63943,5423.76372503691,5588.512827819767,140083.2924596225,-164.74910278285734
63945,5399.53260369404,5557.919518518289,140077.5695882642,-158.3869148242493
63947,5372.085515350019,5541.109315096749,140080.41370855158,-169.02379974673022
63949,5332.353768000731,5501.842698453546,140069.49290991714,-169.4889304528151
63951,5357.076310215953,5512.458541560015,140070.57819454666,-155.38223134406235
63953,5363.250739069278,5511.933967488206,140074.3560688654,-148.68322841892768
63955,5410.81335281537,5563.583617514811,140068.19898288097,-152.7702646994403
63957,5374.406315575936,5526.561097061262,140065.82553094978,-152.15478148532657
63959,5353.612791795873,5508.887213083453,140074.21477215522,-155.27442128758048
63961,5386.522736722438,5542.580722093058,140076.83446319227,-156.05798537062037
63963,5459.747061037581,5606.892743683768,140074.38864593304,-147.1456826461863
63965,5381.927278233712,5515.7882676486615,140069.7898775184,-133.86098941494947
63967,5397.403400778132,5544.754698367877,140071.66067912063,-147.35129758974472
63969,5376.023662603269,5549.9740539958575,140057.61547407135,-173.95039139258824
63971,5430.04883043419,5570.097422625898,140072.08146840186,-140.04859219170794
63973,5416.8277249282955,5558.409220869185,140098.80189034235,-141.5814959408899
63975,5393.366934779066,5562.983004401699,140075.46322824905,-169.6160696226334
63977,5430.381225777424,5615.435406066942,140078.97306760278,-185.05418028951772
63979,5473.885057168169,5638.523525173398,140081.66364314035,-164.6384680052297
63981,5445.7938951292435,5612.431936676381,140073.93413373092,-166.63804154713762
63983,5432.428704327622,5630.326566225673,140091.27413410513,-197.8978618980509
63985,5349.5021779814615,5525.344703424286,140082.97800368932,-175.8425254428248
63987,5385.536526098287,5596.851900797774,140090.76647359246,-211.3153746994867
63989,5255.675194247421,5498.825384546041,140096.680044798,-243.15019029862015
63991,5282.075842444933,5504.109738471103,140083.85104582948,-222.0338960261697
63993,5211.8244625522375,5453.510778154916,140083.59174758988,-241.6863156026784
63995,5179.275405462767,5429.963500853948,140067.31736739192,-250.68809539118138
63997,5214.157267251386,5482.5082307326065,140093.82897336184,-268.3509634812208
63999,5244.189879896041,5490.6398092625905,140067.92175248443,-246.44992936654944
64001,5243.6092351974985,5502.593568574983,140085.14484967757,-258.9843333774843
64003,5190.287045616907,5425.051750043961,140096.25481149755,-234.7647044270543
64005,5258.582091017304,5494.518923503348,140091.05670118518,-235.9368324860434
64007,5266.549332323053,5472.9593207002035,140063.4453753122,-206.4099883771505
64009,5238.26326674735,5457.8171442920575,140087.6936974206,-219.55387754470757
64011,5245.593419759667,5492.636706309158,140099.6762381406,-247.0432865494913
64013,5268.185209525691,5496.991156317292,140074.2488594176,-228.80594679160095
64015,5302.43845280407,5526.3820861442955,140064.7494896145,-223.94363334022546
64017,5250.153293686886,5517.231422046082,140079.78544629805,-267.07812835919594
64019,5211.851952855572,5473.6974638666425,140064.9884735749,-261.8455110110708
64021,5236.057786158074,5505.324339489452,140091.94524992647,-269.2665533313775
64023,5201.696058833948,5485.214405151751,140076.2848712143,-283.51834631780275
64025,5255.484770163248,5509.293605867627,140071.1423839196,-253.8088357043789
64027,5256.263693946819,5520.54266833278,140072.25017627364,-264.2789743859603
64029,5259.0058922930275,5496.521158930293,140079.785392989,-237.51526663726509
64031,5249.107074274529,5496.133586978598,140082.97008701027,-247.02651270406932
64033,5318.607992851941,5580.49800643543,140075.52942715,-261.89001358348924
64035,5284.306031149201,5527.985430009487,140077.93368226028,-243.6793988602858
64037,5317.767862213408,5531.392370563202,140086.1903110365,-213.62450834979427
64039,5314.778323578176,5525.79227271967,140080.09488268016,-211.01394914149387
64041,5272.441712927956,5477.626346065895,140066.60177928107,-205.18463313793836
64043,5345.084331786976,5540.895795478571,140086.3169658283,-195.81146369159524
64045,5343.623699933614,5528.5039767420385,140087.28353897633,-184.88027680842424
64047,5284.346643828924,5484.429855708296,140055.37306406422,-200.08321187937145
64049,5338.391110657746,5525.2017136827335,140064.66248633649,-186.81060302498736
64051,5282.668366686772,5483.394938018231,140068.74914772355,-200.72657133145913
64053,5313.073361728391,5536.855740798608,140073.38437563504,-223.78237907021685
64055,5300.847804080333,5506.710057684831,140074.55351732092,-205.8622536044977
64057,5336.970372468137,5532.111102806781,140079.75402368914,-195.14073033864406
64059,5334.6047502063375,5545.37371919176,140062.73025951584,-210.76896898542236
64061,5315.347031337116,5538.735631679854,140054.4520942081,-223.38860034273785
64063,5352.875785325335,5574.122876639537,140082.82525934718,-221.2470913142024
64065,5312.58247179956,5515.731620265898,140050.87702207686,-203.14914846633746
64067,5369.094949687582,5573.543617072224,140053.16802456893,-204.44866738464225
64069,5297.205860712517,5510.739561553286,140072.4803188437,-213.5337008407687
64071,5341.355383039404,5573.063001593547,140072.07141813697,-231.70761855414275
64073,5352.775616546838,5554.542233685757,140068.65376101423,-201.76661713891917
64075,5345.8407500218345,5549.860144953154,140077.13874425588,-204.01939493131977
64077,5400.879615943761,5579.378388093144,140067.81362294438,-178.4987721493835
64079,5397.354994411204,5603.822247038131,140067.56261432104,-206.4672526269269
64081,5405.785772326271,5582.528873675357,140065.56730585743,-176.74310134908592
64083,5387.167968360909,5570.7476955507,140065.4269517718,-183.5797271897909
64085,5463.7695624741555,5647.190274680878,140067.22133064366,-183.42071220672278
64087,5349.843787969356,5521.579230175558,140079.7022149788,-171.7354422062026
64089,5477.376744358637,5618.559062186512,140076.0162484032,-141.18231782787552
64091,5487.430004627846,5658.546591168621,140089.69153475048,-171.11658654077473
64093,5436.546172429113,5592.420138688176,140100.170223793,-155.8739662590633
64095,5484.693722096582,5641.304422820713,140090.1917163491,-156.61070072413077
64097,5551.3910195911385,5719.359965248995,140089.4931975625,-167.96894565785624
64099,5505.347909591119,5679.061634619371,140081.97052254292,-173.71372502825216
64101,5465.667829860007,5628.316042476798,140109.34449752478,-162.64821261679117
64103,5485.798447358067,5638.923918912593,140080.46235764932,-153.12547155452557
64105,5500.298340726887,5640.9788486236375,140076.40732153773,-140.6805078967509
64107,5524.340702280297,5665.6914605532365,140068.9377775192,-141.35075827293986
64109,5443.9047818809395,5615.5694999730895,140091.13163279375,-171.66471809215
64111,5457.730110355984,5624.084059908406,140092.3653109824,-166.3539495524219
64113,5415.009552426505,5591.562957430055,140073.75961374756,-176.55340500354941
64115,5397.552519571505,5582.235053093259,140072.16097494643,-184.6825335217536
64117,5484.672022434426,5644.522167348737,140077.0820213963,-159.85014491431048
64119,5389.91308472624,5565.885654661165,140063.84374904324,-175.97256993492465
64121,5461.547400059075,5648.440071995166,140071.7884590742,-186.89267193609157
64123,5511.90644308323,5705.423325611628,140073.66340121246,-193.51688252839722
64125,5430.7794067671,5623.55366102993,140089.31740727532,-192.77425426282934
64127,5407.378375960272,5584.935896153792,140071.55850549904,-177.55752019351985
64129,5490.179555373349,5651.2489321283365,140070.89361980476,-161.0693767549874
64131,5447.126942304503,5614.985110602342,140072.16272144864,-167.85816829783835
64133,5455.60995455993,5633.641250163113,140075.4578515534,-178.03129560318303
64135,5384.696155795853,5573.526933627117,140069.43528370987,-188.83077783126373
64137,5345.551963279793,5518.467087901285,140062.88515750892,-172.9151246214915
64139,5381.470527743133,5525.171637424412,140075.4543062684,-143.70110968127938
64141,5306.518536618112,5469.205123403108,140068.30062864823,-162.6865867849956
64143,5341.303598473469,5475.390768485436,140066.89455212603,-134.08717001196692
64145,5370.834083251601,5504.547041361279,140059.5041170768,-133.71295810967786
64147,5346.49798680672,5498.5335396376595,140056.07961381838,-152.0355528309392
64149,5284.821996683095,5472.387466322982,140072.96438516563,-187.56546963988694
64151,5309.5681972205875,5475.024408421395,140083.12247213913,-165.45621120080705
64153,5246.753435382851,5399.4652539130475,140078.20629716845,-152.71181853019607
64155,5323.465374144071,5454.342320323542,140080.53754077438,-130.8769461794709
64157,5293.05229201981,5444.700929243786,140067.68660290333,-151.64863722397604
64159,5330.366072091409,5482.614092397358,140071.66877587012,-152.24802030594947
64161,5231.827880704223,5407.895014960202,140091.43986519816,-176.067134255979
64163,5255.332164678875,5435.783371577623,140077.7868998084,-180.45120689874784
64165,5341.500585922982,5495.354473693848,140083.3869259953,-153.8538877708661
64167,5213.982523619632,5405.620654747764,140078.73182783584,-191.63813112813204
64169,5203.846454552795,5400.992130191794,140084.14459808895,-197.1456756389989
64171,5228.175835211022,5390.849548130004,140084.57765833556,-162.67371291898235
64173,5316.642213046949,5492.830708216556,140081.21884534508,-176.18849516960654
64175,5236.711892566805,5407.105409884419,140078.43592126484,-170.39351731761417
64177,5173.367635430517,5377.188906454568,140078.02282628603,-203.82127102405047
64179,5212.467521958724,5412.309835046326,140083.27658198762,-199.84231308760172
64181,5299.835878504894,5486.9172066577885,140082.17522684898,-187.08132815289446
64183,5276.29644298751,5457.576990573667,140075.27491487266,-181.2805475861569
64185,5282.1415183959525,5480.530366704683,140072.55766149986,-198.3888483087303
64187,5235.1135854443655,5434.805611070827,140069.36745558478,-199.69202562646115
64189,5269.419340769669,5451.3280031158065,140051.901079097,-181.90866234613713
64191,5211.341717817167,5401.425158581814,140073.12404333235,-190.0834407646471
64193,5186.969253483236,5385.4639809888595,140072.8939782026,-198.4947275056238
64195,5180.993075103239,5387.255800291984,140073.2674777264,-206.2627251887452
64197,5151.1266249330265,5376.35589751374,140080.07494646494,-225.22927258071377
64199,5145.990352746545,5368.782930602871,140085.34807829742,-222.7925778563258
64201,5201.363416221534,5403.189428915793,140068.2541529618,-201.82601269425868
64203,5185.561579578185,5395.883993467576,140076.0282056817,-210.3224138893911
64205,5223.091582839757,5427.4310871025655,140082.81947403788,-204.33950426280808
64207,5207.425584852516,5426.819716129424,140079.0602396679,-219.3941312769075
64209,5149.587766509478,5350.312179420492,140074.72926652824,-200.72441291101404
64211,5122.17978379669,5331.182703508561,140082.82324880117,-209.00291971187107
64213,5160.838858232383,5356.134824162755,140071.3519444877,-195.2959659303715
64215,5123.796150714334,5314.987304629205,140089.49785370048,-191.1911539148714
64217,5212.909967026601,5380.475546006726,140065.64162514408,-167.56557898012488
64219,5249.582213131438,5419.7335205363925,140065.86163923438,-170.15130740495442
64221,5267.214355649101,5440.4315412757,140078.5579393076,-173.21718562659862
64223,5193.9299552960765,5341.829411197105,140088.95114255822,-147.8994559010289
64225,5172.49642108924,5324.339757283742,140090.53167767642,-151.84333619450172
64227,5213.658009888399,5366.810284408363,140095.16141861113,-153.15227451996452
64229,5327.163038421248,5464.578083661151,140071.64428259624,-137.41504523990352
64231,5275.782548548087,5407.637952024291,140101.1778730501,-131.85540347620372
64233,5312.713787470263,5447.258865885904,140088.84508495362,-134.545078415641
64235,5381.532217122,5497.171141737285,140069.35687732676,-115.63892461528576
64237,5329.097345391325,5464.497115381497,140084.315543097,-135.399769990172
64239,5257.702770365112,5414.532478788518,140073.07152112926,-156.82970842340637
64241,5214.683901454908,5373.321589877274,140068.0819486508,-158.6376884223664
64243,5249.039418837378,5390.502038506294,140080.81586114736,-141.46261966891598
64245,5257.2546465508385,5405.83781600403,140065.3433732011,-148.58316945319166
64247,5274.179923312084,5426.279901448519,140076.3817347991,-152.0999781364353
64249,5231.170280527579,5381.979692589286,140075.03979193122,-150.809412061707
64251,5238.883361057047,5377.730653117441,140053.58067266765,-138.84729206039356
64253,5168.274228509362,5325.185552556473,140067.54378505808,-156.91132404711152
64255,5174.287536782961,5329.4301256281915,140081.26277000114,-155.14258884523042
64257,5257.987588057531,5411.638426268329,140064.16564965743,-153.6508382107977
64259,5207.303143370139,5347.938033140145,140072.54707713053,-140.63488977000634
64261,5194.159529812324,5334.4977018758345,140070.03635697564,-140.33817206351068
64263,5167.887782348068,5307.545756718317,140079.527463461,-139.65797437024867
64265,5184.29111911924,5329.463256351562,140067.62946440012,-145.1721372323227
64267,5171.132139690442,5327.1088208901065,140072.45577351446,-155.9766811996642
64269,5174.397492622513,5335.158640353852,140070.23102708242,-160.7611477313394
