iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	D_coal_stats_total	D_num_coals_total	AB_coal_stats_total	AB_num_coals_total	ABC_coal_stats_total	ABC_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	D__pop_coal_stats_total	D__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	ABC__pop_coal_stats_total	ABC__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	D->B_mig_stats	D->B_num_migs	
2170	0.01013725321952377821099755550449117	185	0.01096191177006109428171409803098868	45	0.01112147005283000388009551073764669	88	0.15638865293864384620192709007824305	220	0.06567251794572433187813231825202820	256	1.17102754150624277507120041263988242	3288	4.19905036538123876965755698620341718	7000	0.01013725321952392913193996548670839	185	0.01096191177006130591797816720145420	45	0.01112147005283008020792845371715885	88	0.15638865293866022199154031113721430	220	0.00232553325097176102204121761474198	26	1.00591252033849953839705904101720080	2944	1.54750708512653911697043440653942525	3492	0.01108621547178987622184198613695116	0	
2175	0.01041600385301852740860262258593139	132	0.01086662655814889591465721707663761	56	0.01115882763042717884527377236736356	82	0.16174233798408355067266484184074216	232	0.06623221684590639701806225048130727	222	1.19993130595077501787670826161047444	3311	4.30583023596211145189727176330052316	7000	0.01041600385301828801676293778655236	132	0.01086662655814877968818432663056228	56	0.01115882763042700016875574675623284	82	0.16174233798410284079771770393563202	232	0.00236363563597675021069055567579653	34	1.03370705598566825500483901123516262	3007	1.58498080682501041316356804600218311	3457	0.01103555460627875239865147705131676	4	
2180	0.01027190362941544227171064562753600	153	0.01083819051909918305953706152422455	40	0.01115757328954636480589091007686875	70	0.15366994326015911975780170450889273	242	0.06570515359242565245345701896440005	217	1.17007775020555460088189647649414837	3249	4.16878688487807114171346256625838578	7000	0.01027190362941533818830208701911033	153	0.01083819051909929408183952403987860	40	0.01115757328954644286844732903318800	70	0.15366994326018409977585577053105226	242	0.00234511393130064013656799204454728	24	1.00478022282407053467068180907517672	2962	1.53432172581111259113129108300199732	3509	0.01096249176660313295883497630711645	1	
2185	0.00998165657956648529058885088716124	184	0.01081293919929216841568919704741347	49	0.01099202091865999694753064375163376	92	0.15475970102798977667823976389627205	222	0.06471323885630143879499343029237934	265	1.12538066707888018136429764126660302	3339	4.13863002737557472698881610995158553	7000	0.00998165657956655641425136593625211	184	0.01081293919929239219501759805552865	49	0.01099202091866008368370444259198848	92	0.15475970102801300809503004529688042	222	0.00228031999436475877121588418106057	32	0.96247840500270043229136263107648119	2982	1.57051968316060053254545891832094640	3439	0.01093298155364777132780851331972372	2	
2190	0.00949880519298082481860490133840358	172	0.01025302674698183244550442339004803	42	0.01097335964848660146142567128890732	72	0.15353238878878353035339898724487284	225	0.06416550388931931137026509759380133	276	1.14140732426099789087459157599369064	3283	4.21961691712748354632367409067228436	7000	0.00949880519298080573664666559352554	172	0.01025302674698211694015448358641152	42	0.01097335964848679921990193264491609	72	0.15353238878880504092450109965284355	225	0.00487858074957297788848409325623834	62	0.97957186180295197086564940036623739	2935	1.62941080755004663593865643633762375	3492	0.01036071642984003407517157313577627	3	
2195	0.00943529679229055187605901267033914	204	0.01041151745170326194112053741491764	42	0.01108787733170201947330291147864045	55	0.15479777203681607811169840260845376	215	0.06388043928975656315927267314691562	300	1.14112501557997214618467296531889588	3306	4.31270604491296083438101049978286028	7000	0.00943529679228981461858172252732402	204	0.01041151745170256631700667071527278	42	0.01108787733170234907076334707198839	55	0.15479777203683964259539607155602425	215	0.00432208681646609280818660536738207	54	0.97918086942416471263328503482625820	2951	1.71559057595425334952210505434777588	3479	0.01051790552989768576241935704729258	0	
2200	0.00954800145486855468546227854176323	213	0.01037815012710380409288735137351978	43	0.01099895155099760331307567895464672	66	0.15930574708687483820312991156242788	215	0.06362943107811448728572401023484417	299	1.14157273333198006071143026929348707	3346	4.32509645646029916576935647753998637	7000	0.00954800145486860152299612991555477	213	0.01037815012710392031936024181959510	43	0.01099895155099787219521445535974635	66	0.15930574708687297857956366442522267	215	0.00381934380713146908251087729979645	43	0.98047111653781537921048538919421844	2981	1.70897550346859317116354759491514415	3439	0.01050840358347115630066603841896722	2	
2205	0.00962383772126011553804669773626301	196	0.01051891488818894673795689698181377	26	0.01107402808969523699822445905738277	69	0.16087836021063156577426411786291283	200	0.06491202448801626501140304981163354	263	1.15376281570240935003823778970399871	3298	4.33570508312373004145001686993055046	7000	0.00962383772126021615200830439107449	196	0.01051891488818916704783834603631476	26	0.01107402808969576435416115600673947	69	0.16087836021063040004008826144854538	200	0.00444815535596348749641792963416265	41	0.99011856391928110276978713955031708	2966	1.69166844500166213549618987599387765	3502	0.01059147352253135901389846651454718	0	
2210	0.00945183377456970674757030792534351	199	0.01024566607314538607687026683379372	47	0.01116669283236298645944906127169816	57	0.15448764073182377765114381418243283	205	0.06417147448987101099326935127464822	302	1.11451183988441826500093156937509775	3304	4.25203598121697812217689715907908976	7000	0.00945183377456915857495189925430168	199	0.01024566607314493678348998884075627	47	0.01116669283236378269752453462615449	57	0.15448764073181603384554705371556338	205	0.00504059531815701997170542369985924	56	0.95171817694557903077878791009425186	2945	1.70082935889443676025223339820513502	3491	0.01037611095311739492497160597395123	2	
2215	0.00953429860985795935013342727870622	226	0.01050342178560429926004182732413028	50	0.01140574006893167041676306894260051	54	0.15217989656966687816996852689044317	201	0.06508190500844120152112992627735366	316	1.09712399687565587136361955344909802	3285	4.23788227504297854153492153272964060	7000	0.00953429860985711974397105450407253	226	0.01050342178560333475378918421938579	50	0.01140574006893370698212386571412935	54	0.15217989656965560940626858155155787	201	0.00493332063623884084502257962867589	40	0.93159324362419171361437975065200590	2915	1.72617087366127863745646209281403571	3514	0.01063783465180016471474111483530578	4	
2220	0.00941429099078190667615473330442910	220	0.01044563008339371643073967277359770	42	0.01126314695415666158884171466070256	63	0.15330185179493724390020759074104717	177	0.06451351871295218920465686096576974	307	1.08122816980169655920462901121936738	3382	4.20560803188731835433600281248800457	7000	0.00941429099078099074215941755028325	220	0.01044563008339283519121387655559374	42	0.01126314695415864437777475615121148	63	0.15330185179491676028540325660287635	177	0.00491410790489794305907489402329702	45	0.91734374783953831489213825989281759	3012	1.71543608175584250119527496281079948	3441	0.01056506498834479217119319827133950	3	
2225	0.00916185971674230402450600507791023	219	0.01012001372994346219680306120380919	53	0.01134764834633142198405675316053021	59	0.15726754738869905270171045685856370	159	0.06426556367663162350201133676819154	316	1.08726436231897816142577539721969515	3355	4.23418713493550402660048348479904234	7000	0.00916185971674149390864272390899714	219	0.01012001372994284463524561346048358	53	0.01134764834633342732439498234953135	59	0.15726754738868362060166816718265181	159	0.00638391857708497500317745831921457	44	0.92336980814509994619498911561095156	2980	1.71698617650998652806038080598227680	3486	0.01025966537821605163716132125273361	3	
2230	0.00916223979961895002022131961894047	225	0.01008824051361677243132675130254938	53	0.01113612703048637991853908602024603	75	0.15733034616369415137349108135822462	182	0.06415168529927357810027643836292555	319	1.14518961467049629199266291834646836	3289	4.35152326244816389788638844038359821	7000	0.00916223979961854062548098909246619	225	0.01008824051361655038672182627124130	53	0.01113612703048825515461661694871509	75	0.15733034616367169711281803756719455	182	0.00635797132810012217973838488660476	41	0.98253930487914775682156687253154814	2895	1.73947809752844673170102396397851408	3529	0.01022074571393628839022227339228266	0	
2235	0.00938707069032803514962992608161585	180	0.01006739445407408770072343884294241	33	0.01113705306695310370823648327132105	63	0.15121392978023326381098456749896286	175	0.06492793406074112705361756070487900	251	1.09836614959332012908532760775415227	3275	4.25959081897901103985759618808515370	7000	0.00938707069032729268798220800817944	180	0.01006739445407355514061631396316443	33	0.01113705306695491302482192708112052	63	0.15121392978022329955933855671901256	175	0.00655097307586338228196920496770872	38	0.93443864238293505852794851307407953	2961	1.75217841101788485147494611737783998	3550	0.01017247698245403106365181145065435	1	
2240	0.00985633306906952451342807108858324	191	0.01056484910673701274608227151929896	55	0.01089589309789572128817081164697811	93	0.14721705726763989474648042232729495	175	0.06397683496355653642861938124042354	268	1.09940834088057126649573547183535993	3222	4.27639562622946911574217665474861860	7000	0.00985633306906826510418451192663269	191	0.01056484910673598925923144520311325	55	0.01089589309789738662270774938178874	93	0.14721705726763176236282504305563634	175	0.00266322039253084636573065679954198	22	0.93825040068404874649132807462592609	2861	1.78672881155873763958652489236555994	3603	0.01074751106143017644056758541637464	1	
2245	0.01013610812425043070095220798521041	154	0.01072705047136904461801965027234473	46	0.01107884550590818029114359433151549	76	0.15024701625066894106197423752746545	161	0.06532579524810384896671422438885202	218	1.10493063428410764892362294631311670	3270	4.25642971222317978430282892077229917	7000	0.01013610812424935864184405431842606	154	0.01072705047136821542019813335855360	46	0.01107884550590961664218170312778966	76	0.15024701625065969845529423309926642	161	0.00271478703836449319561352488960893	18	0.94062027909106582512777094962075353	2976	1.74952170223695668838104211317840964	3569	0.01086051077028797086365674573471551	3	
2250	0.01012101664316457372283508675536723	155	0.01079545655724812452946892449290317	39	0.01102689978812764273752300425712747	66	0.14695513560492151627911994182795752	170	0.06508588369693196762355569262581412	210	1.08796927043285784897364010248566046	3238	4.22770741353983492416546141612343490	7000	0.01012101664316467607152016938698580	155	0.01079545655724826851151743056789201	39	0.01102689978812788733353311698692778	66	0.14695513560492820537284330839611357	170	0.00232056010722685342184679058163965	16	0.92431275050477212928967674088198692	2962	1.75921222261702814293471419659908861	3592	0.01088742864338279950353616243319266	1	
2255	0.00998247088538829589754453053274119	157	0.01068437995914755904436344025043581	36	0.01154357627122771720595828526256810	79	0.14855010881151697876845219070673920	184	0.06801045762091596780241076203310513	215	1.10639541555164155894885880115907639	3263	4.28317666660458584715343022253364325	7000	0.00998247088538828895865062662551281	157	0.01068437995914757812632167599531385	36	0.01154357627122962540178185975037195	79	0.14855010881151722856863273136696080	184	0.00597766026075405732670420277941048	22	0.93532684771114715793771665630629286	2969	1.77699049226361305287014147324953228	3553	0.01077832028307722754545405763337840	1	
2260	0.01123753489823274380465800703632340	155	0.01185343057292466591168267342482068	50	0.01205249683438111042710350062634461	80	0.14821193255057335536051255076017696	166	0.07150106567630336307228589021178777	215	1.10308210194301303808117609150940552	3233	4.28197516538922418050105989095754921	7000	0.01123753489823358514554385578776419	155	0.01185343057292557490678408527173815	50	0.01205249683438249647116080609521305	80	0.14821193255057774074145982012851164	166	0.00218436453211414641911725098566421	10	0.92359966131299586766800757686723955	2938	1.78509179088343805652527862548595294	3601	0.01201227903163757174120895854230184	1	
2265	0.01134716834964096497662122686733710	152	0.01195563864130608396074695320976389	51	0.01207185614095485255703454896547555	94	0.14524300459885455816255728223040933	171	0.07213376666047049967644966272928286	209	1.06956371541596029217657815024722368	3316	4.15575655713349867426131822867318988	7000	0.01134716834964164845767076172933230	152	0.01195563864130678652375472381663712	51	0.01207185614095619696772843099097372	94	0.14524300459886496650341314307297580	171	0.00220124818851474661485223549561852	6	0.88891477016324671467373264022171497	3013	1.72818176646987797795418373425491154	3513	0.01210604613225384033892151336431198	1	
2270	0.01114656402424123865513294617812790	149	0.01180127061745597435993282431354601	44	0.01177959133407580072372411450487562	98	0.14988482141318001938934401096048532	157	0.07082378989230259103138109821884427	196	1.08262376098457835382760094944387674	3303	4.26455845919252851672354154288768768	7000	0.01114656402424190305422424529524505	149	0.01180127061745666477987626308276958	44	0.01177959133407734983178816179361093	98	0.14988482141318723583900407447799807	157	0.00194214762899692049147315486834486	3	0.90564029059414263844729475749772973	3009	1.79185732491409610567245636048028246	3540	0.01193310389798767426339232144982816	1	
