iteration	C_AB cs	C_AB nc	C_AB_A cs	C_AB_A nc	C_AB_B cs	C_AB_B nc	C_ABC cs	C_ABC nc	C_ABC_A cs	C_ABC_A nc	C_ABC_B cs	C_ABC_B nc	C_ABC_C cs	C_ABC_C nc	C_root cs	C_root nc	C_root_A cs	C_root_A nc	C_root_B cs	C_root_B nc	C_root_C cs	C_root_C nc	C_root_D cs	C_root_D nc	C_root_D->B ms	C_root_D->B nm	P_A cs	P_A nc	P_B cs	P_B nc	P_C cs	P_C nc	P_D cs	P_D nc	P_AB cs	P_AB nc	P_ABC cs	P_ABC nc	P_root cs	P_root nc	
4285	0.01325339125187882140244344242319130	61	0.01167661633771845293428004453062385	97	0.01201599860142298949183814471552978	50	0.64618256865343481898378286132356152	2855	0.01167661633771845293428004453062385	97	0.01201599860142298949183814471552978	50	0.01191896863827290008186476910623242	67	3.46258566653868582463360326073598117	6774	0.01167661633771845293428004453062385	97	0.01201599860142298949183814471552978	50	0.01191896863827290008186476910623242	67	0.01225241633163476860646223798312349	12	0.01217011952294783788675047730976075	0	0.01167661633771800711034671849120059	97	0.01201599860142249336092401534870078	50	0.01416963821093182238075591783399432	81	0.09773045882550901453100777871441096	176	0.01325339125187921691939596513520883	61	0.61282062503980927470337292106705718	2780	2.00150524650289263206559553509578109	3755	
4290	0.01315194924413402854934673769093934	61	0.01168306204370966362715567044006093	113	0.01194028875247251861302366648942552	60	0.66873271701441283632050271990010515	2792	0.01168306204370966362715567044006093	113	0.01194028875247251861302366648942552	60	0.01190683983294767503413602582895692	67	3.54206484951041877806687807606067508	6735	0.01168306204370966362715567044006093	113	0.01194028875247251861302366648942552	60	0.01190683983294767503413602582895692	67	0.01216046626824686914536410853315829	25	0.01214240128405733379346465028447710	0	0.01168306204370936872416475438285488	113	0.01194028875247217340305194710481373	60	0.01416777755904275945542103443131055	75	0.09740956823864567459825281048324541	184	0.01315194924413430610510289398007444	61	0.63549037590946499953759030177025124	2723	2.04783373458346318329859059303998947	3784	
4295	0.01311659362650594365384826289755438	79	0.01154281699283138395983883128792513	118	0.01204965897751529915749024723936600	48	0.63084525741152930322641623206436634	2951	0.01154281699283138395983883128792513	118	0.01204965897751529915749024723936600	48	0.01202743519203078488566394099734680	55	3.45699707089983299113100656541064382	6757	0.01154281699283138395983883128792513	118	0.01204965897751529915749024723936600	48	0.01202743519203078488566394099734680	55	0.01224596297129299134198721077382288	22	0.01219778158216924465739872118774656	2	0.01154281699283111854714700683643969	118	0.01204965897751497996837066750686063	48	0.01432318016623321428604231897452337	61	0.09845662605884587803561913688099594	175	0.01311659362650642243752763249631244	79	0.59749027218164729724492190143791959	2866	2.01869039394133187315105715242680162	3653	
4300	0.01321041180485391965115926637963639	71	0.01159705328969369911296105613018881	123	0.01215711985015452065161944972260244	43	0.64528043594007644667698286866652779	2947	0.01159705328969369911296105613018881	123	0.01215711985015452065161944972260244	43	0.01201353962146234528873822711148023	53	3.41564936184901091209553669614251703	6747	0.01159705328969369911296105613018881	123	0.01215711985015452065161944972260244	43	0.01201353962146234528873822711148023	53	0.01216614626189506560838271553848244	34	0.01226509172787695542417019112235721	0	0.01159705328969354645729517017116450	123	0.01215711985015438360846484755484198	43	0.01431154610935229942736413022430497	63	0.09818849294499669422275900387830916	194	0.01321041180485361433982749446158778	71	0.61175917751781727638160646165488288	2866	1.95339606290491274442899793939432129	3640	
4305	0.01312167972255928044544859289999295	78	0.01161036848840797837401073167029608	128	0.01210251119487527546314531434745732	43	0.66505635016063835429633854801068082	2955	0.01161036848840797837401073167029608	128	0.01210251119487527546314531434745732	43	0.01206101010314945820578458324234816	51	3.52727402044718196805206389399245381	6751	0.01161036848840797837401073167029608	128	0.01210251119487527546314531434745732	43	0.01206101010314945820578458324234816	51	0.01226166409067437623736651630679262	27	0.01224875090102103651623632885048210	3	0.01161036848840810500882447797721397	128	0.01210251119487545413966333995858804	43	0.01436583512614718859123907890307237	61	0.10001705414085158840631351040428854	232	0.01312167972255923360791474152620140	78	0.63165045378029294198540810612030327	2867	2.02456889359775038528255208802875131	3591	
4310	0.01306325799273663941513223818446932	71	0.01159404154736025545358035770959759	126	0.01203711857997569016631711491527312	56	0.65672038900363682856209379679057747	2867	0.01159404154736025545358035770959759	126	0.01203711857997569016631711491527312	56	0.01206237385327839882476208543948815	53	3.49779498865616611524842483049724251	6735	0.01159404154736025545358035770959759	126	0.01203711857997569016631711491527312	56	0.01206237385327839882476208543948815	53	0.01215419197449637070396200044797297	30	0.01221084553391178079140289014503651	1	0.01159404154736053127461303802192560	126	0.01203711857997590180258118408573864	56	0.01436624877800811092565247406582785	63	0.09757740885752863579938320981455036	197	0.01306325799273639134967517350105481	71	0.62341143275200705531347011856269091	2786	2.02131752677216303126783714105840772	3701	
4315	0.01580440731589716207849960483144969	75	0.01164100536314054308573151530481482	129	0.01221524722381200217524721551853872	44	0.65409998661786017404295989763340913	2903	0.01164100536314054308573151530481482	129	0.01221524722381200217524721551853872	44	0.01210267860882559970425731421528326	62	3.57082011555968570348795765312388539	6745	0.01164100536314054308573151530481482	129	0.01221524722381200217524721551853872	44	0.01210267860882559970425731421528326	62	0.01235229669878418722051005573803195	20	0.01234412652388515961587867053594891	0	0.01164100536314068186360959344938237	129	0.01221524722381205248222801884594446	44	0.01484908139791721141953484419673259	70	0.10026685921074406093733699663061998	183	0.01580440731589706840343190208386659	75	0.61398808405310956182177051232429221	2820	2.08674558768384876827894913731142879	3679	
4320	0.01854002940660282039431194789358415	78	0.01177760886706274122415205596325904	124	0.01219645664671650635291211273170120	58	0.64209428511646204906782031684997492	2957	0.01177760886706274122415205596325904	124	0.01219645664671650635291211273170120	58	0.01216058546513692877055756724757885	72	3.53289945645874148283382965018972754	6720	0.01177760886706274122415205596325904	124	0.01219645664671650635291211273170120	58	0.01216058546513692877055756724757885	72	0.01242163081725177094238876662757320	26	0.01238451257939922334205817833208130	0	0.01177760886706310204663505913913468	124	0.01219645664671679084756217292806468	58	0.01536290637483148091568807558360277	86	0.09925592526790408265391363329399610	197	0.01854002940660296264163697799176589	78	0.59513484302224672894965351588325575	2865	2.07106937362786203138398377632256597	3592	
4325	0.01846114038757219397157705031986552	91	0.01177355823517774353892395566845153	124	0.01216304004967081776877879661924453	54	0.63947225332307511269647193330456503	2917	0.01177355823517774353892395566845153	124	0.01216304004967081776877879661924453	54	0.01212702640378120200193023947576876	60	3.58728065708658760968319256789982319	6736	0.01177355823517774353892395566845153	124	0.01216304004967081776877879661924453	54	0.01212702640378120200193023947576876	60	0.01234219292172314928757170804374255	26	0.01234185140755692834668710844425732	0	0.01177355823517787190846117795217651	124	0.01216304004967079695209708489755940	54	0.01536303579778339027661626658982641	67	0.09913388437047784829125873784505529	188	0.01846114038757269357193813164030871	91	0.59249059068936205108002468477934599	2819	2.13025841355047340641704067820683122	3657	
4330	0.01863145382149636319901730985293398	68	0.01177105191073122940348394394050047	113	0.01220135838613271156427586561221688	53	0.67966273809577715248053664254257455	2913	0.01177105191073122940348394394050047	113	0.01220135838613271156427586561221688	53	0.01216166842072556597553756319030072	46	3.70415499105804313373369041073601693	6772	0.01177105191073122940348394394050047	113	0.01220135838613271156427586561221688	53	0.01216166842072556597553756319030072	46	0.01239258608475569956031137053287239	16	0.01234153855335619331956564792562858	1	0.01177105191073150348979314827602138	113	0.01220135838613288850607041524654051	53	0.01543180496918831329233867677430680	53	0.10037549215920772704979668787927949	179	0.01863145382149692524942352633843257	68	0.63224490877258288090700943939737044	2838	2.18139210162782992696861583681311458	3696	
4335	0.02264905489172843594536388422966411	94	0.01111077303195803084312487385432178	107	0.01134284699896247194939036262439913	68	0.69090989695209259480179753154516220	2788	0.01111077303195803084312487385432178	107	0.01134284699896247194939036262439913	68	0.01145737386709892030589585942834674	49	3.63300219136326285607196950877550989	6751	0.01111077303195803084312487385432178	107	0.01134284699896247194939036262439913	68	0.01145737386709892030589585942834674	49	0.01157474906860057363433558208498653	25	0.01153736053721526530480012695534242	1	0.01111077303195765961230101481760357	107	0.01134284699896197234902928130395594	68	0.01546526890847480135982028315311254	59	0.09974533914562884462373659744116594	186	0.02264905489172895983185362922540662	94	0.63311815070989629905540141407982446	2684	2.09012016780954157368910273362416774	3802	
4340	0.01864035428120909554383644035624457	77	0.01043608125159737123888170629015804	123	0.01078695632711003903059232555960989	55	0.70460025794587788361411639925790951	2925	0.01043608125159737123888170629015804	123	0.01078695632711003903059232555960989	55	0.01093499945987365558341952720411427	31	3.60327139122622730482703445886727422	6773	0.01043608125159737123888170629015804	123	0.01078695632711003903059232555960989	55	0.01093499945987365558341952720411427	31	0.01097584707103199663791315288108308	18	0.01094595388396140019093838446906375	0	0.01043608125159688204686148083055741	123	0.01078695632710935381481931472080760	55	0.01427946029449164537517003026323437	46	0.10528424601923387637913975822812063	174	0.01864035428120972351373474396041274	77	0.65680853190601573565743365179514512	2833	2.00616678724543318068640473939012736	3692	
4345	0.02423232564194113120015217077707348	94	0.01038448187062796651547458282038860	129	0.01068800806518697618652247172121861	70	0.68591183390099641492554383148672059	3013	0.01038448187062796651547458282038860	129	0.01068800806518697618652247172121861	70	0.01084187390829464102404156022885218	43	3.58047506375698620928460513823665679	6737	0.01038448187062796651547458282038860	129	0.01068800806518697618652247172121861	70	0.01084187390829464102404156022885218	43	0.01097363937628871924379048152786709	21	0.01088771796025200626345519339110979	0	0.01038448187062753630405254057222919	129	0.01068800806518637250275283179234975	70	0.01519466902977382148642870873800348	58	0.10594542028419019763507691322956816	188	0.02423232564194324756279286248172866	94	0.62374011019995745375155138390255161	2904	2.00734457356793738469491472642403096	3557	
4350	0.02571744964111283282548470197070856	91	0.01042125586910215388758427224047409	133	0.01100153504218235461786790096994082	45	0.72408109594156988553237397354678251	3038	0.01042125586910215388758427224047409	133	0.01100153504218235461786790096994082	45	0.01099826571925321266887110027710150	38	3.66764153864459707676815014565363526	6755	0.01042125586910215388758427224047409	133	0.01100153504218235461786790096994082	45	0.01099826571925321266887110027710150	38	0.01106704333694581363078945912548079	29	0.01112235922416559760761423092390032	0	0.01042125586910212786673213258836768	133	0.01100153504218235635259137694674791	45	0.01560383685904138777178484787100388	51	0.10841752155111682165422593016046449	196	0.02571744964111386672067638414773683	91	0.65818057795874052029461154234013520	2934	2.02342524054043382264467254572082311	3550	
4355	0.02976437978000646966680875493693748	120	0.01039884706822943871706854679359822	141	0.01098243508309095992081516612870473	41	0.72216907191516632735783787211403251	3047	0.01039884706822943871706854679359822	141	0.01098243508309095992081516612870473	41	0.01106041842339402711536955337123800	31	3.58342363993373380637308400764595717	6757	0.01039884706822943871706854679359822	141	0.01098243508309095992081516612870473	41	0.01106041842339402711536955337123800	31	0.01106794808347880826326914416313230	30	0.01110319563060478166571787284055972	1	0.01039884706822928953084961278818810	141	0.01098243508309082808183099189136556	41	0.01646444892137262014375487240158691	44	0.10845841823016293126169529159597005	220	0.02976437978000733355909979138687049	120	0.64555091507108608439580166304949671	2914	1.94009168197151415924395223555620760	3520	
