iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    189	 4.335803	     7000	 1.484866	        1	59.924709	-1348836.622368	-1401718.780348	52882.157980
    190	 4.239970	     7000	 1.430600	        1	59.644407	-1348579.509696	-1401694.082887	53114.573191
    191	 4.328167	     7000	 1.441406	        3	59.123120	-1348821.977197	-1401736.980578	52915.003381
    192	 4.335454	     7000	 1.454992	        3	58.710467	-1348808.574045	-1401758.230614	52949.656569
    193	 4.339331	     7000	 1.461038	        2	58.556895	-1348750.991071	-1401740.704972	52989.713901
    194	 4.312030	     7000	 1.448642	        3	58.512936	-1348754.816978	-1401752.092675	52997.275696
    195	 4.330929	     7000	 1.459640	        1	58.552038	-1348799.811678	-1401729.521729	52929.710051
    196	 4.365282	     7000	 1.484367	        1	58.652236	-1348851.870567	-1401724.889195	52873.018628
    197	 4.432566	     7000	 1.519967	        2	58.571037	-1348932.999069	-1401726.942606	52793.943536
    198	 4.367631	     7000	 1.471722	        4	59.012344	-1348803.786348	-1401709.381374	52905.595026
    199	 4.310337	     7000	 1.446286	        4	58.986882	-1348749.872388	-1401763.998091	53014.125703
