iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    269	104.987231	      150	20.780298	        0	-234.329909	-97114.336890	-93839.651005	-3274.685884
    270	105.597799	      150	20.841723	        0	-234.728828	-97076.172489	-93785.553191	-3290.619298
    271	106.647453	      150	20.970259	        0	-251.794149	-96851.082816	-93752.711172	-3098.371644
    272	106.935505	      150	20.978613	        0	-259.902465	-96737.853017	-93727.625206	-3010.227810
    273	108.239049	      150	21.105449	        0	-270.093018	-96613.818027	-93677.610584	-2936.207443
    274	108.287853	      150	21.173677	        0	-270.735321	-96579.721873	-93650.792812	-2928.929062
    275	108.206752	      150	21.151216	        0	-270.676623	-96590.528281	-93664.262956	-2926.265325
    276	109.809931	      150	21.390699	        0	-279.790485	-96488.129457	-93608.029124	-2880.100332
    277	109.577178	      150	21.345553	        0	-280.784808	-96464.774505	-93602.558164	-2862.216341
    278	110.473926	      150	21.539067	        0	-282.361517	-96403.942215	-93528.516014	-2875.426201
    279	111.340325	      150	21.601761	        0	-297.185854	-96241.557995	-93491.104670	-2750.453325
    280	112.413309	      150	21.725768	        0	-297.219874	-96230.880951	-93447.991993	-2782.888958
    281	113.280758	      150	21.722890	        0	-313.551141	-96065.787774	-93409.289475	-2656.498299
    282	114.785147	      150	21.916770	        0	-320.296309	-96004.720441	-93365.653155	-2639.067285
    283	114.677517	      150	21.926600	        0	-320.476280	-95995.261911	-93359.236687	-2636.025223
    284	115.204012	      150	21.965869	        0	-321.028305	-95985.860109	-93340.725002	-2645.135107
    285	115.481384	      150	21.988234	        0	-327.119531	-95927.853708	-93328.312304	-2599.541403
    286	116.355683	      150	22.025841	        0	-351.180260	-95726.104476	-93293.789349	-2432.315127
    287	116.845984	      150	22.144663	        0	-368.580216	-95600.073806	-93279.513044	-2320.560762
    288	117.684281	      150	22.290811	        0	-380.190329	-95516.754952	-93253.943895	-2262.811057
    289	117.948522	      150	22.380376	        0	-381.015136	-95494.824963	-93231.454690	-2263.370273
    290	117.750327	      150	22.552997	        0	-398.886563	-95361.269566	-93214.058224	-2147.211342
